timestamp,ticker,title,series,yes_bid,yes_ask,volume,status
2025-12-22T18:37:12.544108,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:37:12.544108,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:37:12.544108,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,57,60,238,active
2025-12-22T18:37:12.544108,KXNBAGAME-25DEC22ORLGSW-ORL,"Orlando vs Golden State Winner?",,33,34,87705,active
2025-12-22T18:37:12.544108,KXNBAGAME-25DEC22ORLGSW-GSW,"Orlando vs Golden State Winner?",,66,67,32129,active
2025-12-22T18:37:12.544108,KXNBAGAME-25DEC22CHACLE-CLE,"Charlotte vs Cleveland Winner?",,76,77,92321,active
2025-12-22T18:37:12.544108,KXNBAGAME-25DEC22CHACLE-CHA,"Charlotte vs Cleveland Winner?",,23,24,234761,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC23DENDAL-DEN,"Denver vs Dallas Winner?",,66,69,1322,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC23DENDAL-DAL,"Denver vs Dallas Winner?",,31,33,837,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC22ORLGSW-ORL,"Orlando vs Golden State Winner?",,33,34,87816,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC22ORLGSW-GSW,"Orlando vs Golden State Winner?",,66,67,32129,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC22INDBOS-IND,"Indiana vs Boston Winner?",,16,17,105191,active
2025-12-22T18:38:16.426288,KXNBAGAME-25DEC22INDBOS-BOS,"Indiana vs Boston Winner?",,83,84,68928,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC23HOULAC-LAC,"Houston vs Los Angeles C Winner?",,34,37,373,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC23HOULAC-HOU,"Houston vs Los Angeles C Winner?",,64,65,1336,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC23DENDAL-DEN,"Denver vs Dallas Winner?",,66,69,1322,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC23DENDAL-DAL,"Denver vs Dallas Winner?",,31,33,837,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC22ORLGSW-ORL,"Orlando vs Golden State Winner?",,33,34,87816,active
2025-12-22T18:39:23.953286,KXNBAGAME-25DEC22ORLGSW-GSW,"Orlando vs Golden State Winner?",,66,67,32129,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-243,"Orlando at Golden State: Total Points",,16,20,92,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-240,"Orlando at Golden State: Total Points",,20,24,2,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-237,"Orlando at Golden State: Total Points",,26,29,5272,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-234,"Orlando at Golden State: Total Points",,31,36,0,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-231,"Orlando at Golden State: Total Points",,37,41,122,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-228,"Orlando at Golden State: Total Points",,46,47,5376,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-225,"Orlando at Golden State: Total Points",,54,56,904,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-222,"Orlando at Golden State: Total Points",,58,61,54,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-219,"Orlando at Golden State: Total Points",,65,67,5,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-216,"Orlando at Golden State: Total Points",,71,74,0,active
2025-12-22T18:39:23.953286,KXNBATOTAL-25DEC22ORLGSW-213,"Orlando at Golden State: Total Points",,76,80,17,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC23DETSAC-SAC,"Detroit vs Sacramento Winner?",,28,29,947,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC23DETSAC-DET,"Detroit vs Sacramento Winner?",,70,74,889,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC23NOPCLE-NOP,"New Orleans vs Cleveland Winner?",,27,28,397,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC23NOPCLE-CLE,"New Orleans vs Cleveland Winner?",,70,73,511,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC22MEMOKC-OKC,"Memphis vs Oklahoma City Winner?",,89,90,65658,active
2025-12-22T18:40:27.650515,KXNBAGAME-25DEC22MEMOKC-MEM,"Memphis vs Oklahoma City Winner?",,10,11,220296,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,56,60,238,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC22DETPOR-POR,"Detroit vs Portland Winner?",,31,33,22959,active
2025-12-22T18:41:31.319032,KXNBAGAME-25DEC22DETPOR-DET,"Detroit vs Portland Winner?",,68,69,71981,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC23NYKMIN-NYK,"New York vs Minnesota Winner?",,49,52,3867,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC23NYKMIN-MIN,"New York vs Minnesota Winner?",,53,54,781,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC23BKNPHI-PHI,"Brooklyn vs Philadelphia Winner?",,70,80,3423,active
2025-12-22T18:42:35.277516,KXNBAGAME-25DEC23BKNPHI-BKN,"Brooklyn vs Philadelphia Winner?",,21,23,1366,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,56,60,238,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC22ORLGSW-ORL,"Orlando vs Golden State Winner?",,33,34,87947,active
2025-12-22T18:43:38.980548,KXNBAGAME-25DEC22ORLGSW-GSW,"Orlando vs Golden State Winner?",,66,67,32276,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,56,60,238,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC22DETPOR-POR,"Detroit vs Portland Winner?",,31,33,22964,active
2025-12-22T18:44:42.799270,KXNBAGAME-25DEC22DETPOR-DET,"Detroit vs Portland Winner?",,68,69,72067,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,57,60,238,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC22MEMOKC-OKC,"Memphis vs Oklahoma City Winner?",,89,90,66419,active
2025-12-22T18:45:46.590456,KXNBAGAME-25DEC22MEMOKC-MEM,"Memphis vs Oklahoma City Winner?",,10,11,220879,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,57,60,238,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC22MEMOKC-OKC,"Memphis vs Oklahoma City Winner?",,89,90,66419,active
2025-12-22T18:46:50.366635,KXNBAGAME-25DEC22MEMOKC-MEM,"Memphis vs Oklahoma City Winner?",,10,11,220879,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,57,60,238,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC22DETPOR-POR,"Detroit vs Portland Winner?",,31,33,23264,active
2025-12-22T18:47:55.111488,KXNBAGAME-25DEC22DETPOR-DET,"Detroit vs Portland Winner?",,68,69,72146,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,57,60,238,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC22DETPOR-POR,"Detroit vs Portland Winner?",,31,33,23264,active
2025-12-22T18:48:58.810901,KXNBAGAME-25DEC22DETPOR-DET,"Detroit vs Portland Winner?",,68,69,72153,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,48,0,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC23ORLPOR-POR,"Orlando vs Portland Winner?",,45,47,215,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC23ORLPOR-ORL,"Orlando vs Portland Winner?",,54,56,644,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC23TORMIA-TOR,"Toronto vs Miami Winner?",,40,42,877,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC23TORMIA-MIA,"Toronto vs Miami Winner?",,57,60,238,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC22DETPOR-POR,"Detroit vs Portland Winner?",,31,33,23264,active
2025-12-22T18:50:02.783041,KXNBAGAME-25DEC22DETPOR-DET,"Detroit vs Portland Winner?",,68,69,72154,active
2025-12-22T18:51:07.122569,KXNBAGAME-25DEC25MINDEN-MIN,"Minnesota vs Denver Winner?",,13,42,0,active
2025-12-22T18:51:07.122569,KXNBAGAME-25DEC25MINDEN-DEN,"Minnesota vs Denver Winner?",,13,66,0,active
2025-12-22T18:51:07.122569,KXNBAGAME-25DEC25HOULAL-LAL,"Houston vs Los Angeles L Winner?",,13,47,0,active
2025-12-22T18:51:07.122569,KXNBAGAME-25DEC25HOULAL-HOU,"Houston vs Los Angeles L Winner?",,13,60,0,active
2025-12-22T18:51:07.122569,KXNBAGAME-25DEC25DALGSW-GSW,"Dallas vs Golden State Winner?",,13,75,0,active
2025-12-22T18:51:07.122569,KXNBAGAME-25DEC25DALGSW-DAL,"Dallas vs Golden State Winner?",,13,37,0,active
