timestamp,ticker,title,series,yes_bid,yes_ask,volume,status
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC21CHIATL-CHI,"Chicago vs Atlanta Winner?",,30,40,86,active
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC21CHIATL-ATL,"Chicago vs Atlanta Winner?",,62,70,262,active
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1083,active
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,47,2919,active
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC19PHINYK-PHI,"Philadelphia vs New York Winner?",,31,32,695843,active
2025-12-19T23:34:41.444509,KXNBAGAME-25DEC19PHINYK-NYK,"Philadelphia vs New York Winner?",,68,70,562704,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,28,69,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,67,76,64,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC20LALLAC-LAL,"Los Angeles L vs Los Angeles C Winner?",,66,71,11917,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC20LALLAC-LAC,"Los Angeles L vs Los Angeles C Winner?",,28,34,3245,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1083,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,47,2919,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC19CHICLE-CLE,"Chicago vs Cleveland Winner?",,60,61,102438,active
2025-12-19T23:35:45.441574,KXNBAGAME-25DEC19CHICLE-CHI,"Chicago vs Cleveland Winner?",,39,40,490114,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,28,69,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,67,76,64,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC21CHIATL-CHI,"Chicago vs Atlanta Winner?",,30,39,86,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC21CHIATL-ATL,"Chicago vs Atlanta Winner?",,51,70,262,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1083,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,47,2919,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC19CHICLE-CLE,"Chicago vs Cleveland Winner?",,60,61,102463,active
2025-12-19T23:36:16.766768,KXNBAGAME-25DEC19CHICLE-CHI,"Chicago vs Cleveland Winner?",,38,40,490309,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,28,69,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,67,76,64,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC20LALLAC-LAL,"Los Angeles L vs Los Angeles C Winner?",,66,71,11926,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC20LALLAC-LAC,"Los Angeles L vs Los Angeles C Winner?",,28,34,3245,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1083,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,47,2919,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC19CHICLE-CLE,"Chicago vs Cleveland Winner?",,60,61,103017,active
2025-12-19T23:37:24.837234,KXNBAGAME-25DEC19CHICLE-CHI,"Chicago vs Cleveland Winner?",,39,40,490703,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,28,69,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,67,76,64,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC21CHIATL-CHI,"Chicago vs Atlanta Winner?",,30,39,86,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC21CHIATL-ATL,"Chicago vs Atlanta Winner?",,55,70,262,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1091,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,47,2919,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC19PHINYK-PHI,"Philadelphia vs New York Winner?",,30,32,706958,active
2025-12-19T23:38:33.108910,KXNBAGAME-25DEC19PHINYK-NYK,"Philadelphia vs New York Winner?",,68,69,595754,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-249,"Miami at Boston: Total Points",,13,18,734,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-246,"Miami at Boston: Total Points",,17,21,4501,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-243,"Miami at Boston: Total Points",,22,27,6101,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-240,"Miami at Boston: Total Points",,30,33,328,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-237,"Miami at Boston: Total Points",,35,39,1367,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-234,"Miami at Boston: Total Points",,41,42,11447,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-231,"Miami at Boston: Total Points",,50,51,37559,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-228,"Miami at Boston: Total Points",,57,58,6657,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-225,"Miami at Boston: Total Points",,61,64,1052,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-222,"Miami at Boston: Total Points",,68,73,2036,active
2025-12-19T23:38:33.108910,KXNBATOTAL-25DEC19MIABOS-219,"Miami at Boston: Total Points",,73,75,2960,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,17,28,69,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,67,76,64,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC21CHIATL-CHI,"Chicago vs Atlanta Winner?",,30,39,146,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC21CHIATL-ATL,"Chicago vs Atlanta Winner?",,57,70,262,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1091,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,47,2919,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC20BOSTOR-TOR,"Boston vs Toronto Winner?",,48,51,790,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC20BOSTOR-BOS,"Boston vs Toronto Winner?",,51,54,2130,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC19MIABOS-MIA,"Miami vs Boston Winner?",,28,29,804121,active
2025-12-19T23:39:37.743907,KXNBAGAME-25DEC19MIABOS-BOS,"Miami vs Boston Winner?",,71,72,191102,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,17,28,69,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,68,76,64,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC20LALLAC-LAL,"Los Angeles L vs Los Angeles C Winner?",,66,72,11966,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC20LALLAC-LAC,"Los Angeles L vs Los Angeles C Winner?",,28,33,3245,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1091,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,48,2935,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC19CHICLE-CLE,"Chicago vs Cleveland Winner?",,60,61,103584,active
2025-12-19T23:40:41.752555,KXNBAGAME-25DEC19CHICLE-CHI,"Chicago vs Cleveland Winner?",,39,40,491914,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,27,69,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,68,76,64,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC21CHIATL-CHI,"Chicago vs Atlanta Winner?",,30,39,148,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC21CHIATL-ATL,"Chicago vs Atlanta Winner?",,61,70,262,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1091,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,48,2935,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC20DALPHI-PHI,"Dallas vs Philadelphia Winner?",,52,55,2725,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC20DALPHI-DAL,"Dallas vs Philadelphia Winner?",,44,50,3525,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC19PHINYK-PHI,"Philadelphia vs New York Winner?",,31,32,720672,active
2025-12-19T23:41:45.952391,KXNBAGAME-25DEC19PHINYK-NYK,"Philadelphia vs New York Winner?",,68,69,599637,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,26,69,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,68,76,64,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC20LALLAC-LAL,"Los Angeles L vs Los Angeles C Winner?",,66,72,11966,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC20LALLAC-LAC,"Los Angeles L vs Los Angeles C Winner?",,28,33,3245,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC20DALPHI-PHI,"Dallas vs Philadelphia Winner?",,52,55,2725,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC20DALPHI-DAL,"Dallas vs Philadelphia Winner?",,44,50,3525,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC19PHINYK-PHI,"Philadelphia vs New York Winner?",,31,32,722319,active
2025-12-19T23:42:49.970726,KXNBAGAME-25DEC19PHINYK-NYK,"Philadelphia vs New York Winner?",,68,69,601471,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,26,69,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,68,76,64,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC20LALLAC-LAL,"Los Angeles L vs Los Angeles C Winner?",,66,72,11966,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC20LALLAC-LAC,"Los Angeles L vs Los Angeles C Winner?",,28,32,3256,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1091,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,48,2935,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC19PHINYK-PHI,"Philadelphia vs New York Winner?",,31,32,727440,active
2025-12-19T23:43:53.943791,KXNBAGAME-25DEC19PHINYK-NYK,"Philadelphia vs New York Winner?",,68,69,602766,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,26,69,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,69,76,64,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC21MIANYK-NYK,"Miami vs New York Winner?",,64,70,358,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC21MIANYK-MIA,"Miami vs New York Winner?",,24,32,26,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC20ORLUTA-UTA,"Orlando vs Utah Winner?",,29,37,1826,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC20ORLUTA-ORL,"Orlando vs Utah Winner?",,61,68,2190,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC20BOSTOR-TOR,"Boston vs Toronto Winner?",,48,52,890,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC20BOSTOR-BOS,"Boston vs Toronto Winner?",,51,54,2445,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC19MIABOS-MIA,"Miami vs Boston Winner?",,28,29,818671,active
2025-12-19T23:44:58.116189,KXNBAGAME-25DEC19MIABOS-BOS,"Miami vs Boston Winner?",,71,72,193251,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,18,26,69,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,69,76,64,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC21CHIATL-CHI,"Chicago vs Atlanta Winner?",,30,38,148,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC21CHIATL-ATL,"Chicago vs Atlanta Winner?",,62,70,262,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1091,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,48,2935,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC19CHICLE-CLE,"Chicago vs Cleveland Winner?",,60,61,104384,active
2025-12-19T23:46:02.088187,KXNBAGAME-25DEC19CHICLE-CHI,"Chicago vs Cleveland Winner?",,39,40,494341,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,17,26,69,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,69,76,64,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC20LALLAC-LAL,"Los Angeles L vs Los Angeles C Winner?",,67,72,12066,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC20LALLAC-LAC,"Los Angeles L vs Los Angeles C Winner?",,28,32,3256,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1091,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,48,2935,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC19CHICLE-CLE,"Chicago vs Cleveland Winner?",,60,61,104533,active
2025-12-19T23:47:06.105437,KXNBAGAME-25DEC19CHICLE-CHI,"Chicago vs Cleveland Winner?",,39,40,494838,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,17,28,69,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,69,76,64,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC21CHIATL-CHI,"Chicago vs Atlanta Winner?",,30,38,148,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC21CHIATL-ATL,"Chicago vs Atlanta Winner?",,62,70,262,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC20CHADET-DET,"Charlotte vs Detroit Winner?",,77,82,9346,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC20CHADET-CHA,"Charlotte vs Detroit Winner?",,17,22,13871,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC19CHICLE-CLE,"Chicago vs Cleveland Winner?",,60,61,104851,active
2025-12-19T23:48:14.169334,KXNBAGAME-25DEC19CHICLE-CHI,"Chicago vs Cleveland Winner?",,39,40,496157,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC21HOUSAC-SAC,"Houston vs Sacramento Winner?",,17,28,69,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC21HOUSAC-HOU,"Houston vs Sacramento Winner?",,69,76,64,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC21SASWAS-WAS,"San Antonio vs Washington Winner?",,13,15,328,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC21SASWAS-SAS,"San Antonio vs Washington Winner?",,80,87,480,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC21MILMIN-MIN,"Milwaukee vs Minnesota Winner?",,70,76,82,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC21MILMIN-MIL,"Milwaukee vs Minnesota Winner?",,19,27,17,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC20LALLAC-LAL,"Los Angeles L vs Los Angeles C Winner?",,66,72,12134,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC20LALLAC-LAC,"Los Angeles L vs Los Angeles C Winner?",,28,32,3256,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC20INDNOP-NOP,"Indiana vs New Orleans Winner?",,56,59,1091,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC20INDNOP-IND,"Indiana vs New Orleans Winner?",,41,48,2935,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC19PHINYK-PHI,"Philadelphia vs New York Winner?",,31,32,754070,active
2025-12-19T23:49:18.171012,KXNBAGAME-25DEC19PHINYK-NYK,"Philadelphia vs New York Winner?",,68,69,610092,active
